gene_id	gene_name	A.TpM	B.TpM	A_vs_B.log2FC	A_vs_B.pvalue	A_vs_B.FDR
ENSDARG00000069671	C9H2orf47	22.29	18.1766666666667	-0.173981070333599	0.534724143230844	0.961059620222361
ENSDARG00000069672	tyw5	6.03	6.00333333333333	0.083917373262487	0.630798801725025	1
ENSDARG00000069673	chid1	4.70333333333333	4.18333333333333	-0.085327210508868	0.69346313247195	1
ENSDARG00000069674	tmem230b	7.77333333333333	8.32666666666667	0.181353724159409	0.400857339133132	0.858860581227992
ENSDARG00000069675	her8.2	7.99	2.68333333333333	-1.43914261839972	0.001642097294171	0.059766711459968
ENSDARG00000069677	nicn1	1.35	1.72	0.338670926067161	0.305978238290969	0.778251653610134
ENSDARG00000069681	pcgf6	10.4633333333333	10.8333333333333	0.184416171700545	0.339988885348045	0.813423577013147
ENSDARG00000069692	col7a1l	18.2033333333333	25.3933333333333	0.569485049280115	0.005555537843852	0.113269663068593
ENSDARG00000069696	LRIF1	10.1066666666667	12.77	0.423880572893126	0.010299298738954	0.156489392623784
ENSDARG00000069698	lrguk	0.98	0.763333333333333	-0.272907982095154	0.365770409670122	0.841729188291377
ENSDARG00000069701	lgi2b	1.36666666666667	1.06333333333333	-0.349246979909041	0.352098528785067	0.826328802226825
ENSDARG00000069703	efhb	0.273333333333333	0.19	-0.212819199774104	0.65722687859623	1
ENSDARG00000069706	prmt6	13.7	15.56	0.380528682528202	0.283033878527448	0.753467672375314
ENSDARG00000069707	si:ch211-113e8.5	0	0.003333333333333	1.11538988775821	0.400262905442749	0.858626751288915
ENSDARG00000069708	cdc34a	19.9966666666667	14.83	-0.344631920354435	0.038931456674879	0.31167674729132
ENSDARG00000069710	si:dkey-27f16.4	0.013333333333333	0.003333333333333	-1.32897836202486	0.429111699052566	0.873640674134982
ENSDARG00000069715	foxi2	2.49	2.46	0.060778888991084	0.820221015685649	1
ENSDARG00000069723	zbbx	0.91	0.793333333333333	-0.136354513695297	0.683909655610055	1
ENSDARG00000069726	glis3	0.336666666666667	0.31	-0.058689022530451	0.914996435302968	1
ENSDARG00000069728	rpz3	0.053333333333333	0.023333333333333	-0.546426591865975	0.734985391802313	1
ENSDARG00000069729	mpg	1.06666666666667	0.956666666666667	-0.032050983168435	0.92732186244246	1
ENSDARG00000069733	mavs	1.06	0.906666666666667	-0.140305923314593	0.557789775426551	0.977742112437217
ENSDARG00000069734	zgc:92880	0.803333333333333	0.813333333333333	-0.152755787144203	0.814221116716258	1
ENSDARG00000069735	si:ch211-5k11.6	0.316666666666667	0.5	0.515237278654798	0.50459691254783	0.937222627455982
ENSDARG00000069737	pou4f2	0.68	0.71	0.141212525592046	0.5800112977643	0.986757591259713
ENSDARG00000069739	fndc5a	0	0.006666666666667	1.16590608248029	0.389165197598297	0.850992854994095
ENSDARG00000069742	cul5a	11.6033333333333	11.2466666666667	0.04291706259565	0.789053981922144	1
ENSDARG00000069744	mos	0.44	0.503333333333333	-0.059390065489658	0.927979625204134	1
ENSDARG00000069745	slc35f2	6.89333333333333	6.38333333333333	-0.018195658796316	0.919308997294761	1
ENSDARG00000069748	capn5b	0.446666666666667	0.26	-0.651302969209799	0.149891260332614	0.585428865319198
ENSDARG00000069752	ckba	22.6733333333333	24.5433333333333	0.188691410537625	0.317644195264317	0.788650088608614
ENSDARG00000069755	mtmr11	2.36333333333333	2.07666666666667	-0.099832472248982	0.556057647605642	0.976363340386802
ENSDARG00000069758	RBM44	0.143333333333333	0.42	1.08543943299823	0.389542824531675	0.850992854994095
ENSDARG00000069763	etv5a	20.3133333333333	21.2733333333333	0.15433793614635	0.225707504419073	0.681660207988072
ENSDARG00000069765	SYNGAP1 (2 of 2)	0.056666666666667	0.033333333333333	-0.896029129583696	0.141993014096487	0.571924979376611
ENSDARG00000069766	caln2	1.06666666666667	0.523333333333333	-0.812901730903872	0.062382215895475	0.391619639192426
ENSDARG00000069767	pvrl1a	0.566666666666667	0.466666666666667	-0.22540087110111	0.528190743383211	0.955537980261595
ENSDARG00000069769	gig2j	0	0.026666666666667	2.05596514774359	0.253733999457466	0.716882413435175
ENSDARG00000069773	nitr1o	0	0.006666666666667	1.6638065303858	0.284490108553337	0.753896408237885
ENSDARG00000069774	flot2b	8.94666666666667	11.4	0.330018756163602	0.133751108802728	0.557164291725557
ENSDARG00000069775	fbxo40.1	3.49	2.60666666666667	-0.346851360115375	0.075076095983018	0.428539224239302
ENSDARG00000069780	pus7l	2.38333333333333	1.28666666666667	-0.764098972849971	0.032061133121098	0.28673150983084
ENSDARG00000069781	rec114	0	0	0	1	1
ENSDARG00000069787	tmc6a	0.043333333333333	0.06	-0.290035141743995	0.828718593401894	1
ENSDARG00000069790	dynll2a	12.59	5.90666666666667	-0.965878056924255	0.088942430644973	0.461703274449951
ENSDARG00000069792	crygm2d5	0	0	0	1	1
ENSDARG00000069795	zgc:154058	2.32333333333333	2.57333333333333	0.390023879401492	0.295997952336692	0.766955234567294
ENSDARG00000069796	zgc:173573	15.9066666666667	19.8166666666667	0.138156526653328	0.590893017125867	0.993620038883124
ENSDARG00000069799	si:dkey-228l14.1	0.016666666666667	0.03	0.733073173572085	0.791890421817398	1
ENSDARG00000069800	CYSLTR2 (2 of 2)	0.156666666666667	0.25	0.944680092447262	0.114380863284683	0.519053093359807
ENSDARG00000069801	crygm2d12	2.19333333333333	0.116666666666667	-3.74676487619155	1.35121144035388e-05	0.004120910120013
ENSDARG00000069804	si:ch211-198k9.6	0.47	0.2	-0.484425815690773	0.930226610287768	1
ENSDARG00000069806	SSTR2 (2 of 2)	0.37	0.323333333333333	-0.583832949646116	0.562338808736333	0.980498441928607
ENSDARG00000069807	zdhhc18a	6.71666666666667	8.22	0.372872830831986	0.02532576439322	0.253472538853195
ENSDARG00000069808	ostm1	9.19666666666667	10.3166666666667	0.247434045376977	0.096333222040523	0.479112266455126
ENSDARG00000069815	dnali1	1.68333333333333	2.43666666666667	0.586473499205074	0.062624334316148	0.392189508333106
ENSDARG00000069817	crygm2d8	1.54	0.12	-4.99821936261597	0.00082730890997	0.04202122305555
ENSDARG00000069823	proca1	7.11666666666667	8.82666666666667	0.316434180528503	0.121543401226611	0.532010610290982
ENSDARG00000069826	crygm2d15	0	0	0	1	1
ENSDARG00000069827	crygm2d11	0	0	0	1	1
ENSDARG00000069828	ABHD12B (1 of 2)	7.66333333333333	5.64333333333333	-0.250268320678632	0.316451762090113	0.786918783548305
ENSDARG00000069829	rragca	14.37	12.0466666666667	-0.169624902216364	0.276550585316334	0.746255422010617
ENSDARG00000069830	cx55.5	0.093333333333333	0.126666666666667	0.645282138312378	0.36883756351953	0.844532554213676
ENSDARG00000069831	crygm2c	0	0	0	1	1
ENSDARG00000069832	sfxn4	6.11333333333333	3.97333333333333	-0.54383346891327	0.021543678181951	0.230932857307507
ENSDARG00000069833	rhbdl2	11.3066666666667	12.0033333333333	0.171856367314201	0.237359325574216	0.696313784226423
ENSDARG00000069834	pnpla4	0.406666666666667	0.376666666666667	-0.092120849927041	0.910818816356009	1
ENSDARG00000069839	si:ch1073-78m18.1	0.026666666666667	0.036666666666667	0.224176874574285	0.930226600207053	1
ENSDARG00000069843	kctd12.1	2.97333333333333	2.90333333333333	0.116589764974403	0.692794438005983	1
ENSDARG00000069844	irg1	0.56	0.46	-0.177936449076599	0.638115751935067	1
ENSDARG00000069846	zgc:162944	22.16	15.83	-0.366932574343921	0.172434081923317	0.614391282879803
ENSDARG00000069848	nitr1c	0	0	0	1	1
ENSDARG00000069850	C9H2orf15	53.41	57.07	0.184345695290729	0.341343299646468	0.815143975992881
ENSDARG00000069852	lipt2	0.983333333333333	1.06666666666667	0.195530490604939	0.543092785612447	0.966736121144687
ENSDARG00000069853	txndc9	63.5966666666667	53.4933333333333	-0.161750530021352	0.267393893356497	0.735748521490806
ENSDARG00000069855	pnisr	37.1733333333333	43.4633333333333	0.339272381020412	0.046995714404017	0.341866436823714
ENSDARG00000069857	coq3	6.3	5.22	-0.18194089416278	0.2897428921841	0.759835465035163
ENSDARG00000069865	grxcr1	0.066666666666667	0.166666666666667	1.28235869460922	0.127590021236692	0.545270988503075
ENSDARG00000069866	sox1a	8.41	8.88333333333333	0.16628504873092	0.272259962645209	0.741399147529881
ENSDARG00000069867	fam188b2	0.08	0.046666666666667	-0.107052958409695	0.910886410622138	1
ENSDARG00000069869	zgc:113030	9.88333333333333	9.31	0.002264501092207	0.98933915421534	1
ENSDARG00000069878	nhp2l1a	15.4766666666667	27.89	0.936890727557931	0.000109666551292	0.012793225857095
ENSDARG00000069888	cldna	5.11	11.02	1.14345804008326	0.000156921460281	0.015520117222263
ENSDARG00000069893	sphk2	8.90666666666667	9.21	0.132928553106214	0.444240947821108	0.886561064372656
ENSDARG00000069895	CR392036.1	0.88	0.54	-0.562262901536918	0.172721801174619	0.614771660383152
ENSDARG00000069901	si:dkey-19p15.5	0	0	0	1	1
ENSDARG00000069904	CABZ01071903.1	8.64	6.00666666666667	-0.432319552105212	0.015721733775723	0.196903633306512
ENSDARG00000069909	HTRA2 (2 of 24)	7.64666666666667	12.02	0.723276719199203	0.016681577749035	0.202581844006316
ENSDARG00000069910	gtf2f2a	56.7566666666667	50.59	-0.052522827445758	0.85977788028612	1
ENSDARG00000069912	hmga2	96.6133333333333	103.573333333333	0.193761667997688	0.229391467898424	0.686120955806745
ENSDARG00000069917	ska3	20.0833333333333	15.19	-0.315100496910513	0.08046493002547	0.442219684860285
ENSDARG00000069920	cox17	71.5066666666667	65.2766666666667	-0.151843604341527	0.629940966736984	1
ENSDARG00000069922	popdc2	13.6433333333333	16.2833333333333	0.344744442164122	0.126480895609816	0.542277474755763
ENSDARG00000069926	hsd3b1	0.486666666666667	0.173333333333333	-1.61834835513233	0.021475288241933	0.230719462485558
ENSDARG00000069928	prkceb	1.59666666666667	1.48	-0.029697632875893	0.905170090660327	1
ENSDARG00000069929	CABZ01053976.1	9.78666666666667	10.3233333333333	0.023920427577121	0.916655139926989	1
ENSDARG00000069934	parp4	2.06333333333333	2.02	0.205639181011369	0.34167740069944	0.815452651384522
ENSDARG00000069937	dnm2a	14.6866666666667	13.0733333333333	-0.058330737347471	0.734072893860812	1
ENSDARG00000069940	ppap2d	7.83666666666667	6.90666666666667	-0.103105252215741	0.593393881612708	0.995011583702823
ENSDARG00000069941	TDP2 (2 of 2)	0.243333333333333	0.276666666666667	0.382346094540134	0.581496528148686	0.987605801767276
ENSDARG00000069944	p2ry13	0.02	0.02	0.073552181568077	0.960737825103186	1
ENSDARG00000069945	p2ry12	0.49	0.32	-0.599662628881619	0.288679276468227	0.758607881647301
ENSDARG00000069946	itga6b	14.13	13.4933333333333	0.017866388315556	0.899573897284465	1
ENSDARG00000069951	eef1a1b	0.343333333333333	0.243333333333333	-0.474173814932973	0.35121243134519	0.825526776961419
ENSDARG00000069953	kcnq5b	1.05333333333333	0.946666666666667	-0.032541292226793	0.939710166966905	1
ENSDARG00000069954	kcnq5a	0.47	0.453333333333333	0.117777009352216	0.797188236818069	1
ENSDARG00000069956	pdlim2	9.54666666666667	10.04	0.156940814387062	0.36897575612941	0.844609159955521
ENSDARG00000069957	zgc:162936	3.28	3.61333333333333	0.21549720852213	0.319373586862161	0.790233130355004
ENSDARG00000069958	sh2b3	3.59	3.15666666666667	-0.019273717462164	0.933518158465086	1
ENSDARG00000069961	il21r.1	0.823333333333333	0.973333333333333	0.301737948387367	0.351909291423435	0.826128203152154
ENSDARG00000069966	alox5b.3	0.11	0.07	-0.287200924041542	0.687602447613556	1
ENSDARG00000069968	pcsk7	3.53333333333333	3.05666666666667	-0.127397409249938	0.546152369902877	0.969364906888309
ENSDARG00000069970	lingo2b	0.733333333333333	0.306666666666667	-1.13537181312597	0.004773086296572	0.103373061640476
ENSDARG00000069973	samd12	0.983333333333333	0.706666666666667	-0.320065593773575	0.496634907004364	0.931405987651463
ENSDARG00000069977	C11H12orf10	50.5833333333333	49.8866666666667	0.098184311332379	0.615403608714564	1
ENSDARG00000069978	si:ch211-67e16.2	1.23	0.94	-0.258069761497808	0.624679831298506	1
ENSDARG00000069980	lman1	16.51	14.8	-0.074613257942193	0.647572692649585	1
ENSDARG00000069981	cspg5a	11.5	8.21666666666667	-0.393031020717805	0.02915493981343	0.27304433454231
ENSDARG00000069984	nkd3	0	0	0	1	1
ENSDARG00000069988	arid5b	0.42	0.65	0.724114533318803	0.038163096760356	0.309572119848968
ENSDARG00000069989	bnc2	3.56333333333333	3.34333333333333	0.001144927769247	0.994735410405513	1
ENSDARG00000069995	dpy19l1l	10.5866666666667	10.3233333333333	0.080739557906657	0.727824619595426	1
ENSDARG00000069996	dnajb14	5.74	5.98333333333333	0.074382623426013	0.687846085425585	1
ENSDARG00000069998	si:ch211-145b13.6	3.73666666666667	1.01	-1.83322654419097	7.24909785156787e-06	0.002922304041505
ENSDARG00000070000	txnipb	8.57333333333333	10.1833333333333	0.331173097388267	0.094724881673412	0.474463490674613
ENSDARG00000070006	rcn1	39.4966666666667	49.22	0.409940159707713	0.009612255509059	0.150576242595677
ENSDARG00000070011	ASTL (9 of 9)	0.386666666666667	0.463333333333333	0.612353162629784	0.4327667193222	0.876739575961007
ENSDARG00000070012	sesn2	5.75666666666667	6.02	0.149906459174421	0.411119335365898	0.859715300217067
ENSDARG00000070013	dmrt2b	1.91666666666667	1.39333333333333	-0.367886008156541	0.213341353651323	0.670708992076376
ENSDARG00000070015	si:dkey-108d22.5	0	0	0	1	1
ENSDARG00000070019	taf15	17.7	17.9866666666667	0.075919358416365	0.857754496418467	1
ENSDARG00000070021	cyp3c4	0.253333333333333	0.256666666666667	0.0153636873836	0.974371466918382	1
ENSDARG00000070025	dchs1a	1.78	1.99333333333333	0.228710461696744	0.338855782951394	0.812321169995225
ENSDARG00000070028	tmem41aa	4.63	4.30333333333333	0.022259132974754	0.938444366715222	1
ENSDARG00000070029	ehhadh	1.69	1.17	-0.454102845966652	0.115080521377248	0.520075119100497
ENSDARG00000070037	rgs8	0.513333333333333	0.293333333333333	-0.917733374556747	0.21616724882607	0.675061617313577
ENSDARG00000070038	rbp2a	14.5433333333333	16.73	0.197899748410283	0.361682288544399	0.838135475752999
ENSDARG00000070039	si:dkey-30k22.8	0.33	0.2	-0.431322839715869	0.589825115562789	0.993300674163909
ENSDARG00000070040	zgc:162344	5.49333333333333	4.47333333333333	-0.125068918465682	0.665983143316523	1
ENSDARG00000070041	PLEKHS1 (1 of 4)	0.22	0.143333333333333	-0.533617554220504	0.327232249894204	0.799808978420048
ENSDARG00000070043	dars	85.31	97.1533333333333	0.268143350877432	0.122527795736298	0.534281107272755
ENSDARG00000070045	celf4	3.02	2.27	-0.303253179730814	0.219217026201948	0.678737088827213
ENSDARG00000070046	eny2	63.2333333333333	55.1466666666667	-0.005476124519678	0.985069849443259	1
ENSDARG00000070047	rgs4	61.6166666666667	79.7666666666667	0.193937180034675	0.517090295900943	0.947048984180848
ENSDARG00000070048	zgc:173548	2.92666666666667	3.99666666666667	0.527278467919555	0.030252399904079	0.278131691612357
ENSDARG00000070050	sfrp2	20.53	16.0833333333333	-0.265895392144731	0.118269539143213	0.525624358619738
ENSDARG00000070052	tdrd6	0.26	0.37	0.658790623160214	0.063864424496527	0.39566528759705
ENSDARG00000070053	foxg1d	1.32666666666667	0.646666666666667	-0.945782658301903	0.001246866453259	0.052043192577921
ENSDARG00000070055	arfip1	18.35	18.8933333333333	0.13435770424604	0.359862108531305	0.836007230874994
ENSDARG00000070056	ADORA1 (1 of 2)	0.176666666666667	0.04	-1.24259613000644	0.296822871780744	0.767843229437199
ENSDARG00000070057	si:dkey-69o16.5	31.17	36.5533333333333	0.273748925007285	0.132070792578146	0.554450109575037
ENSDARG00000070059	si:ch211-262i1.5	6.80333333333333	7.78333333333333	0.273630787576473	0.301296869207228	0.773251768025569
ENSDARG00000070061	gfer	17.74	16.4566666666667	-0.021917323373839	0.907083325671127	1
ENSDARG00000070065	BX004993.1	0.05	0.036666666666667	-0.129175757807658	0.91553300379725	1
ENSDARG00000070069	pitx3	10.14	9.65666666666667	0.012469149584086	0.931043016049029	1
ENSDARG00000070073	si:dkey-13m1.5	0.056666666666667	0.1	0.928598184718698	0.387004924821377	0.850992854994095
ENSDARG00000070074	lrp8	1.77	1.20333333333333	-0.47246732733252	0.027197117539367	0.262662676301025
ENSDARG00000070076	actr2b	20.8333333333333	17.2866666666667	-0.086555913270855	0.722989682956433	1
ENSDARG00000070078	abcb11b	0.023333333333333	0.023333333333333	0.234507162777775	0.811128289489867	1
ENSDARG00000070080	nbeaa	5.21	3.79333333333333	-0.53685133871375	0.025645465027944	0.254989423897889
ENSDARG00000070081	rspo3	6.30666666666667	6.09	0.031474395690329	0.831201366456937	1
ENSDARG00000070083	atp5b	564.286666666667	398.573333333333	-0.412382432975472	0.035536749617726	0.299401816157602
ENSDARG00000070084	phf10	18.7933333333333	18.2933333333333	0.043486410722013	0.762882230408333	1
ENSDARG00000070085	mettl6	6.92333333333333	5.83	-0.154064315293911	0.547485147237551	0.970105026394684
ENSDARG00000070092	KCNV1	0.06	0.05	-0.103142610596884	0.932344612339721	1
ENSDARG00000070094	sytl1	1.83333333333333	2.07666666666667	0.21129121655948	0.381942505554821	0.850992854994095
ENSDARG00000070097	vimp	18.3	19.9533333333333	0.20890037182961	0.192351898633655	0.639190978682789
ENSDARG00000070098	C1H10orf12	9.38	8.97666666666667	0.043377643902207	0.821860368168936	1
ENSDARG00000070100	RIN1 (1 of 2)	0.236666666666667	0.2	-0.159758074811869	0.663203610576902	1
ENSDARG00000070107	six7	0.086666666666667	0.186666666666667	1.11906261008124	0.02019446054305	0.223206864419052
ENSDARG00000070108	dek	61.3466666666667	60.4333333333333	0.068076123084066	0.707001107556637	1
ENSDARG00000070109	ncapg	29.9433333333333	25.84	-0.128469236435478	0.386249115270172	0.850992854994095
ENSDARG00000070110	opn5	3.23	1.40666666666667	-1.10835867261103	8.24409153707112e-05	0.011031495091643
ENSDARG00000070116	nit1	1.84	1.00333333333333	-0.744574084649909	0.033243105144462	0.29045080097001
ENSDARG00000070119	ctc1	8.74	4.91	-0.740442515602707	8.49570615296137e-05	0.01118027908485
ENSDARG00000070121	rhoh	0.276666666666667	0.42	0.665362268839898	0.260724170840922	0.726633571016992
ENSDARG00000070122	stk11ip	5.11666666666667	6.42	0.190667976909316	0.366731778085161	0.843088640487845
ENSDARG00000070124	ptpn23a	3.14333333333333	2.81	-0.07569578951781	0.662842267484256	1
ENSDARG00000070126	si:dkey-22l11.6	9.86666666666667	9.31333333333333	0.020015465484978	0.951679423715909	1
ENSDARG00000070127	nfxl1	2.35	1.95666666666667	-0.163155281018685	0.524484442867401	0.952729284542446
ENSDARG00000070131	rpp25l	7.81	7.40666666666667	0.016386478561676	0.957443360064588	1
ENSDARG00000070132	aste1	0.073333333333333	0.073333333333333	0.121205670569683	0.828118763219122	1
ENSDARG00000070138	HTRA2 (3 of 24)	0	0	0	1	1
ENSDARG00000070140	RETSAT (2 of 2)	0.21	0.16	-0.31061316490847	0.587533624197752	0.991464587694469
ENSDARG00000070141	si:ch211-191i18.2	6.50666666666667	6.23333333333333	0.015519809914085	0.930344466716814	1
ENSDARG00000070142	cart4	1.89	1.70333333333333	-0.091103615954278	0.808435909323686	1
ENSDARG00000070145	magi1a	11.8366666666667	7.75	-0.523634656710455	0.007709693093067	0.135952710927404
ENSDARG00000070148	cygb2	0.483333333333333	0.223333333333333	-0.991287182256952	0.033431073474178	0.291055056569749
ENSDARG00000070150	jtb	13.6066666666667	16.06	0.324257361318429	0.029783937096764	0.276056182980399
ENSDARG00000070151	nfyc	25.98	23.69	-0.042186198072466	0.815674958825878	1
ENSDARG00000070155	tuba8l3	90.1633333333333	87.16	0.034841678282129	0.801364497129473	1
ENSDARG00000070157	tgm2a	52.7633333333333	25.8033333333333	-0.951821363926654	0.000207822043053	0.017936337683237
ENSDARG00000070161	vamp3	71.5066666666667	90.32	0.42708426044286	0.010843784314845	0.160848625558851
ENSDARG00000070162	stox2a	4.05666666666667	4.29333333333333	0.168421227227518	0.31576822962602	0.785953169902295
ENSDARG00000070164	ubr2	9.93333333333333	8.2	-0.191632737904945	0.164954022149676	0.603078025264076
ENSDARG00000070165	tnfrsf1b	2.45	3.36333333333333	0.538976440185939	0.011906139679068	0.169957342160145
ENSDARG00000070166	zgc:153499	0.073333333333333	0.193333333333333	1.37907409476734	0.191931383223851	0.638248067303509
ENSDARG00000070168	sod3a	5.47	7.71666666666667	0.393967843507355	0.107539019477975	0.503180938311763
ENSDARG00000070170	SCN1B (2 of 3)	0.253333333333333	0.2	-0.247148889266192	0.4995266612704	0.933264436318106
ENSDARG00000070173	gria2a	2.16333333333333	1.33333333333333	-0.608179915295664	0.012375312177822	0.173849389910498
ENSDARG00000070174	PLEKHH3	6.03333333333333	5.75	0.022443558246012	0.877727319700872	1
ENSDARG00000070178	si:ch211-225p5.3	0.183333333333333	0.263333333333333	0.615135054665247	0.245548484151922	0.706731366903413
ENSDARG00000070187	dyrk1b	16.63	15.6933333333333	0.03528027604945	0.857234580506592	1
ENSDARG00000070203	si:dkey-13e3.1	0	0	0	1	1
ENSDARG00000070206	si:zfos-2070c2.1	0.42	0.383333333333333	0.118981991618856	0.846583022993682	1
ENSDARG00000070213	etnk2	4.67333333333333	3.5	-0.135247544093758	0.754587970110406	1
ENSDARG00000070214	slc41a1	2.09666666666667	2.47666666666667	0.071404484151074	0.832400735738279	1
ENSDARG00000070215	si:ch211-120e1.1	0	0	0	1	1
ENSDARG00000070220	pou3f2a	9.7	6.71333333333333	-0.448631733047474	0.014082022381457	0.186551650075816
ENSDARG00000070222	fam43b	0.286666666666667	0.416666666666667	0.579362572840898	0.159283190271775	0.596605254791067
ENSDARG00000070223	CABZ01058865.2	0.086666666666667	0.086666666666667	-0.095600082681473	0.951845419215568	1
ENSDARG00000070227	nhsa	3.34666666666667	4.36	0.475375300461957	0.010834807939891	0.160790367409933
ENSDARG00000070228	cdk6	0.92	1.16333333333333	0.425183798034542	0.051068678580155	0.356428710660137
ENSDARG00000070229	C11H1orf116 (1 of 2)	0.616666666666667	0.526666666666667	-0.103949615071363	0.703806680593179	1
ENSDARG00000070230	aldh1l2	24.96	15.8933333333333	-0.560469827698182	0.007868856309671	0.137378517068752
ENSDARG00000070231	polh	8.33	6.62666666666667	-0.23517021187613	0.21078140122784	0.666642859773861
ENSDARG00000070239	casc5	22.5133333333333	10.2466666666667	-1.05621845992217	2.130704414196e-05	0.005607978799909
ENSDARG00000070254	si:dkey-261m9.19	278.786666666667	192.406666666667	-0.388997174980194	0.085043099905323	0.45343505820941
ENSDARG00000070256	suz12a	29.77	20.9066666666667	-0.492350608390606	0.043657914570356	0.329628640427249
ENSDARG00000070261	crlf3	25.4	31.16	0.343743670693128	0.072024526556557	0.420026569721055
ENSDARG00000070265	si:dkey-261m9.7	239.573333333333	173.796666666667	-0.430321062680733	0.279751876656735	0.750442892173773
ENSDARG00000070266	spock3	9.78666666666667	7.76333333333333	-0.248260907357854	0.203188356667786	0.656281906166227
ENSDARG00000070271	zcchc11	16.2133333333333	16.4966666666667	0.115688328339162	0.444434417059039	0.88665353522156
ENSDARG00000070272	casp8l2	1.17666666666667	1.14666666666667	0.06929396370119	0.849511238333174	1
ENSDARG00000070274	CR407594.1	0.13	0.406666666666667	1.41814507571958	0.051207802092657	0.356774201103664
ENSDARG00000070278	mettl14	21.9466666666667	19.6766666666667	0.03210453020886	0.921094428250947	1
ENSDARG00000070280	zgc:173652	251.53	139.706666666667	-0.757919777771497	0.000382020414702	0.027095517568979
ENSDARG00000070284	sft2d3	9.72333333333333	8.39	-0.118703192153475	0.484227434956435	0.921113762555364
ENSDARG00000070286	si:ch211-113a14.19	938.76	764.023333333333	-0.321730343040529	0.157896056895715	0.594853505514667
ENSDARG00000070287	zgc:173552	290.28	144.606666666667	-0.824158015793293	0.004112805673074	0.095902544901624
ENSDARG00000070289	si:ch211-113a14.29	720.026666666667	433.76	-0.591005613624681	0.042576171391638	0.325948236023255
ENSDARG00000070297	si:ch211-113a14.28	1812.2	1189.74333333333	-0.507717117758142	0.035362662298314	0.298584680601349
ENSDARG00000070299	IL17RA (2 of 4)	0	0	0	1	1
ENSDARG00000070314	cald1l2	8.49666666666667	8.28666666666667	0.056504517607594	0.732819240515714	1
ENSDARG00000070317	irge4	0.043333333333333	0.126666666666667	2.8660931863974	0.012531907709866	0.174679240318423
ENSDARG00000070318	arl8bb	1.36666666666667	1.58	0.300200171302454	0.284054674000875	0.753896408237885
ENSDARG00000070320	si:dkey-245p14.4	5.15666666666667	4.20333333333333	-0.284351150113481	0.405331273359248	0.859715300217067
ENSDARG00000070321	CLRN2	0.42	0.503333333333333	0.319278278513848	0.555440222517635	0.975846671190157
ENSDARG00000070331	muc5.1	0.176666666666667	0.05	-1.62410641682843	0.000968436537652	0.045288984456109
ENSDARG00000070337	hoxc1a	8.09333333333333	8.85333333333333	0.243884307622422	0.225891404472985	0.681892280402954
ENSDARG00000070338	hoxc4a	9.28333333333333	11.2533333333333	0.360966653126847	0.041066391738137	0.321122116659333
ENSDARG00000070339	hoxc3a	15.6066666666667	13.2833333333333	-0.143991204357873	0.468769075902838	0.90747606590953
ENSDARG00000070340	hoxc5a	4.67333333333333	6.77666666666667	0.554392876132706	0.051784489518014	0.359164274912447
ENSDARG00000070341	or134-1	0	0.01	1.68453895164151	0.281221567541161	0.751598404801851
ENSDARG00000070343	hoxc6a	9.97666666666667	15.71	0.740453146333741	0.001064980587506	0.047904571709454
ENSDARG00000070344	or137-3	0.156666666666667	0.083333333333333	-0.622495105802769	0.592318243636214	0.994510250444065
ENSDARG00000070345	or137-4	0	0	0	1	1
ENSDARG00000070346	hoxc8a	15.07	26.01	0.876954789668394	2.78066120762013e-05	0.0061336914487
ENSDARG00000070347	or137-9	0	0	0	1	1
ENSDARG00000070348	hoxc10a	8.43	10.34	0.390931463944928	0.074159206861622	0.425463567090988
ENSDARG00000070351	hoxc11a	3.58333333333333	4.33	0.352914250538879	0.05940943560381	0.382424605551959
ENSDARG00000070352	hoxc12a	11.1466666666667	15.3433333333333	0.553324964750782	0.009989569144014	0.15395237589251
ENSDARG00000070353	hoxc13a	10.34	12.22	0.323969250744557	0.041069186458802	0.321122116659333
ENSDARG00000070357	cx39.4	0.663333333333333	0.38	-0.677590680248703	0.087115818842276	0.458954091425968
ENSDARG00000070358	smim12	8.34666666666667	5.53666666666667	-0.485855371939787	0.025805281268054	0.25562077528576
ENSDARG00000070360	fam212aa	15.2233333333333	15.3966666666667	0.105786725543807	0.454606420306296	0.895020441857976
ENSDARG00000070362	cx30.9	0.446666666666667	0.313333333333333	-0.479302675057369	0.31124574972077	0.780524161693425
ENSDARG00000070368	casp6l2	0	0.003333333333333	1.10437769864061	0.413162069711586	0.859715300217067
ENSDARG00000070371	kat7a	1.74	1.61	-0.013343420791194	0.961219098803903	1
ENSDARG00000070378	ccl35.2	0	0	0	1	1
ENSDARG00000070386	krtcap2	9.50666666666667	9.46333333333333	0.109582984299731	0.714027510187515	1
ENSDARG00000070387	nudt7	1.31333333333333	0.593333333333333	-1.05426282294872	0.030536721076059	0.2799612426568
ENSDARG00000070389	foxf2b	1.16333333333333	1.11333333333333	0.062921547651992	0.839466562796001	1
ENSDARG00000070390	flad1	8.5	9.08333333333333	0.185687070190175	0.442898727044723	0.885877783199183
ENSDARG00000070391	tspan4b	10.8033333333333	10.73	0.037761791712583	0.87949913650335	1
ENSDARG00000070392	tlr19	1.60333333333333	0	-2.23156136587036	0.143152626217204	0.574095612378114
ENSDARG00000070393	COQ10A	7.98	8.56666666666667	0.337232430366009	0.284298330629242	0.753896408237885
ENSDARG00000070394	uroc1	5.24	4.99	-0.03055121077955	0.862165072104464	1
